Sexo;Sección;Nacionalidad;Total
Ambos Sexos;3304403009;Uruguay;0
Ambos Sexos;3304403009;Venezuela;11
Ambos Sexos;3304403009;Total Asia;0
Ambos Sexos;3304403009;China;0
Ambos Sexos;3304403009;Pakistán;0
Ambos Sexos;3304403009;Oceanía y Apátridas;0
Ambos Sexos;3304403010;Total Población;1.128
Ambos Sexos;3304403010;Españoles;1.065
Ambos Sexos;3304403010;Total Extranjeros;63
Ambos Sexos;3304403010;Total Unión Europea;23
Ambos Sexos;3304403010;Alemania;1
Ambos Sexos;3304403010;Bulgaria;1
Ambos Sexos;3304403010;Francia;1
Ambos Sexos;3304403010;Italia;8
Ambos Sexos;3304403010;Polonia;1
Ambos Sexos;3304403010;Portugal;0
Ambos Sexos;3304403010;Rumanía;11
Ambos Sexos;3304403010;Total Resto de Europa;7
Ambos Sexos;3304403010;Reino Unido;1
Ambos Sexos;3304403010;Rusia;0
Ambos Sexos;3304403010;Ucrania;6
Ambos Sexos;3304403010;Total África;12
Ambos Sexos;3304403010;Argelia;2
Ambos Sexos;3304403010;Marruecos;6
Ambos Sexos;3304403010;Nigeria;0
Ambos Sexos;3304403010;Senegal;4
Ambos Sexos;3304403010;Total América;21
Ambos Sexos;3304403010;Argentina;0
Ambos Sexos;3304403010;Bolivia;0
Ambos Sexos;3304403010;Brasil;3
Ambos Sexos;3304403010;Chile;0
Ambos Sexos;3304403010;Colombia;0
Ambos Sexos;3304403010;Cuba;0
Ambos Sexos;3304403010;Ecuador;1
Ambos Sexos;3304403010;Paraguay;2
Ambos Sexos;3304403010;Perú;1
Ambos Sexos;3304403010;República Dominicana;3
Ambos Sexos;3304403010;Uruguay;0
Ambos Sexos;3304403010;Venezuela;10
Ambos Sexos;3304403010;Total Asia;0
Ambos Sexos;3304403010;China;0
Ambos Sexos;3304403010;Pakistán;0
Ambos Sexos;3304403010;Oceanía y Apátridas;0
Ambos Sexos;3304403011;Total Población;2.265
Ambos Sexos;3304403011;Españoles;2.183
Ambos Sexos;3304403011;Total Extranjeros;82
Ambos Sexos;3304403011;Total Unión Europea;27
Ambos Sexos;3304403011;Alemania;0
Ambos Sexos;3304403011;Bulgaria;5
Ambos Sexos;3304403011;Francia;5
Ambos Sexos;3304403011;Italia;1
Ambos Sexos;3304403011;Polonia;0
Ambos Sexos;3304403011;Portugal;3
Ambos Sexos;3304403011;Rumanía;11
Ambos Sexos;3304403011;Total Resto de Europa;5
Ambos Sexos;3304403011;Reino Unido;0
Ambos Sexos;3304403011;Rusia;0
Ambos Sexos;3304403011;Ucrania;4
Ambos Sexos;3304403011;Total África;11
Ambos Sexos;3304403011;Argelia;0
Ambos Sexos;3304403011;Marruecos;1
Ambos Sexos;3304403011;Nigeria;9
Ambos Sexos;3304403011;Senegal;1
Ambos Sexos;3304403011;Total América;35
Ambos Sexos;3304403011;Argentina;4
Ambos Sexos;3304403011;Bolivia;0
Ambos Sexos;3304403011;Brasil;9
Ambos Sexos;3304403011;Chile;0
Ambos Sexos;3304403011;Colombia;2
Ambos Sexos;3304403011;Cuba;1
Ambos Sexos;3304403011;Ecuador;0
Ambos Sexos;3304403011;Paraguay;9
Ambos Sexos;3304403011;Perú;1
Ambos Sexos;3304403011;República Dominicana;0
Ambos Sexos;3304403011;Uruguay;1
Ambos Sexos;3304403011;Venezuela;5
Ambos Sexos;3304403011;Total Asia;4
Ambos Sexos;3304403011;China;4
Ambos Sexos;3304403011;Pakistán;0
Ambos Sexos;3304403011;Oceanía y Apátridas;0
Ambos Sexos;3304403012;Total Población;576
Ambos Sexos;3304403012;Españoles;561
Ambos Sexos;3304403012;Total Extranjeros;15
Ambos Sexos;3304403012;Total Unión Europea;3
Ambos Sexos;3304403012;Alemania;0
Ambos Sexos;3304403012;Bulgaria;1
Ambos Sexos;3304403012;Francia;0
Ambos Sexos;3304403012;Italia;0
Ambos Sexos;3304403012;Polonia;0
Ambos Sexos;3304403012;Portugal;0
Ambos Sexos;3304403012;Rumanía;2
Ambos Sexos;3304403012;Total Resto de Europa;6
Ambos Sexos;3304403012;Reino Unido;0
Ambos Sexos;3304403012;Rusia;0
Ambos Sexos;3304403012;Ucrania;6
Ambos Sexos;3304403012;Total África;0
Ambos Sexos;3304403012;Argelia;0
Ambos Sexos;3304403012;Marruecos;0
Ambos Sexos;3304403012;Nigeria;0
Ambos Sexos;3304403012;Senegal;0
Ambos Sexos;3304403012;Total América;6
Ambos Sexos;3304403012;Argentina;1
Ambos Sexos;3304403012;Bolivia;0
Ambos Sexos;3304403012;Brasil;0
Ambos Sexos;3304403012;Chile;0
Ambos Sexos;3304403012;Colombia;3
Ambos Sexos;3304403012;Cuba;0
Ambos Sexos;3304403012;Ecuador;1
Ambos Sexos;3304403012;Paraguay;1
Ambos Sexos;3304403012;Perú;0
Ambos Sexos;3304403012;República Dominicana;0
Ambos Sexos;3304403012;Uruguay;0
Ambos Sexos;3304403012;Venezuela;0
Ambos Sexos;3304403012;Total Asia;0
Ambos Sexos;3304403012;China;0
Ambos Sexos;3304403012;Pakistán;0
Ambos Sexos;3304403012;Oceanía y Apátridas;0
Ambos Sexos;3304403013;Total Población;1.301
Ambos Sexos;3304403013;Españoles;1.260
Ambos Sexos;3304403013;Total Extranjeros;41
Ambos Sexos;3304403013;Total Unión Europea;11
Ambos Sexos;3304403013;Alemania;0
Ambos Sexos;3304403013;Bulgaria;0
Ambos Sexos;3304403013;Francia;3
Ambos Sexos;3304403013;Italia;5
Ambos Sexos;3304403013;Polonia;0
Ambos Sexos;3304403013;Portugal;1
Ambos Sexos;3304403013;Rumanía;1
Ambos Sexos;3304403013;Total Resto de Europa;5
Ambos Sexos;3304403013;Reino Unido;0
Ambos Sexos;3304403013;Rusia;4
Ambos Sexos;3304403013;Ucrania;0
Ambos Sexos;3304403013;Total África;11
Ambos Sexos;3304403013;Argelia;0
Ambos Sexos;3304403013;Marruecos;11
Ambos Sexos;3304403013;Nigeria;0
Ambos Sexos;3304403013;Senegal;0
Ambos Sexos;3304403013;Total América;14
Ambos Sexos;3304403013;Argentina;0
Ambos Sexos;3304403013;Bolivia;0
Ambos Sexos;3304403013;Brasil;0
Ambos Sexos;3304403013;Chile;0
Ambos Sexos;3304403013;Colombia;0
Ambos Sexos;3304403013;Cuba;1
Ambos Sexos;3304403013;Ecuador;2
Ambos Sexos;3304403013;Paraguay;0
Ambos Sexos;3304403013;Perú;2
Ambos Sexos;3304403013;República Dominicana;1
Ambos Sexos;3304403013;Uruguay;0
Ambos Sexos;3304403013;Venezuela;8
Ambos Sexos;3304403013;Total Asia;0
Ambos Sexos;3304403013;China;0
Ambos Sexos;3304403013;Pakistán;0
Ambos Sexos;3304403013;Oceanía y Apátridas;0
Ambos Sexos;3304404001;Total Población;1.488
Ambos Sexos;3304404001;Españoles;1.320
Ambos Sexos;3304404001;Total Extranjeros;168
Ambos Sexos;3304404001;Total Unión Europea;41
Ambos Sexos;3304404001;Alemania;3
Ambos Sexos;3304404001;Bulgaria;1
Ambos Sexos;3304404001;Francia;1
Ambos Sexos;3304404001;Italia;1
Ambos Sexos;3304404001;Polonia;1
Ambos Sexos;3304404001;Portugal;4
Ambos Sexos;3304404001;Rumanía;26
Ambos Sexos;3304404001;Total Resto de Europa;2
Ambos Sexos;3304404001;Reino Unido;0
Ambos Sexos;3304404001;Rusia;0
Ambos Sexos;3304404001;Ucrania;2
Ambos Sexos;3304404001;Total África;44
Ambos Sexos;3304404001;Argelia;1
Ambos Sexos;3304404001;Marruecos;15
Ambos Sexos;3304404001;Nigeria;9
Ambos Sexos;3304404001;Senegal;15
Ambos Sexos;3304404001;Total América;69
Ambos Sexos;3304404001;Argentina;1
Ambos Sexos;3304404001;Bolivia;0
Ambos Sexos;3304404001;Brasil;5
Ambos Sexos;3304404001;Chile;1
Ambos Sexos;3304404001;Colombia;24
Ambos Sexos;3304404001;Cuba;4
Ambos Sexos;3304404001;Ecuador;4
Ambos Sexos;3304404001;Paraguay;2
Ambos Sexos;3304404001;Perú;3
Ambos Sexos;3304404001;República Dominicana;6
Ambos Sexos;3304404001;Uruguay;4
Ambos Sexos;3304404001;Venezuela;10
Ambos Sexos;3304404001;Total Asia;12
Ambos Sexos;3304404001;China;7
Ambos Sexos;3304404001;Pakistán;1
Ambos Sexos;3304404001;Oceanía y Apátridas;0
Ambos Sexos;3304404003;Total Población;1.127
Ambos Sexos;3304404003;Españoles;1.045
Ambos Sexos;3304404003;Total Extranjeros;82
Ambos Sexos;3304404003;Total Unión Europea;24
Ambos Sexos;3304404003;Alemania;0
Ambos Sexos;3304404003;Bulgaria;0
Ambos Sexos;3304404003;Francia;0
Ambos Sexos;3304404003;Italia;1
Ambos Sexos;3304404003;Polonia;0
Ambos Sexos;3304404003;Portugal;1
Ambos Sexos;3304404003;Rumanía;21
Ambos Sexos;3304404003;Total Resto de Europa;2
Ambos Sexos;3304404003;Reino Unido;0
Ambos Sexos;3304404003;Rusia;1
Ambos Sexos;3304404003;Ucrania;0
Ambos Sexos;3304404003;Total África;16
Ambos Sexos;3304404003;Argelia;0
Ambos Sexos;3304404003;Marruecos;2
Ambos Sexos;3304404003;Nigeria;8
Ambos Sexos;3304404003;Senegal;6
Ambos Sexos;3304404003;Total América;40
Ambos Sexos;3304404003;Argentina;0
Ambos Sexos;3304404003;Bolivia;2
Ambos Sexos;3304404003;Brasil;8
Ambos Sexos;3304404003;Chile;0
Ambos Sexos;3304404003;Colombia;11
Ambos Sexos;3304404003;Cuba;1
Ambos Sexos;3304404003;Ecuador;0
Ambos Sexos;3304404003;Paraguay;0
Ambos Sexos;3304404003;Perú;2
Ambos Sexos;3304404003;República Dominicana;4
Ambos Sexos;3304404003;Uruguay;0
Ambos Sexos;3304404003;Venezuela;5
Ambos Sexos;3304404003;Total Asia;0
Ambos Sexos;3304404003;China;0
Ambos Sexos;3304404003;Pakistán;0
Ambos Sexos;3304404003;Oceanía y Apátridas;0
Ambos Sexos;3304404004;Total Población;1.221
Ambos Sexos;3304404004;Españoles;1.168
Ambos Sexos;3304404004;Total Extranjeros;53
Ambos Sexos;3304404004;Total Unión Europea;9
Ambos Sexos;3304404004;Alemania;0
Ambos Sexos;3304404004;Bulgaria;0
Ambos Sexos;3304404004;Francia;0
Ambos Sexos;3304404004;Italia;0
Ambos Sexos;3304404004;Polonia;4
Ambos Sexos;3304404004;Portugal;1
Ambos Sexos;3304404004;Rumanía;4
Ambos Sexos;3304404004;Total Resto de Europa;1
Ambos Sexos;3304404004;Reino Unido;1
Ambos Sexos;3304404004;Rusia;0
Ambos Sexos;3304404004;Ucrania;0
Ambos Sexos;3304404004;Total África;25
Ambos Sexos;3304404004;Argelia;0
Ambos Sexos;3304404004;Marruecos;10
Ambos Sexos;3304404004;Nigeria;0
Ambos Sexos;3304404004;Senegal;12
Ambos Sexos;3304404004;Total América;18
Ambos Sexos;3304404004;Argentina;2
Ambos Sexos;3304404004;Bolivia;0
Ambos Sexos;3304404004;Brasil;0
Ambos Sexos;3304404004;Chile;0
Ambos Sexos;3304404004;Colombia;3
Ambos Sexos;3304404004;Cuba;5
Ambos Sexos;3304404004;Ecuador;2
Ambos Sexos;3304404004;Paraguay;1
Ambos Sexos;3304404004;Perú;0
Ambos Sexos;3304404004;República Dominicana;1
Ambos Sexos;3304404004;Uruguay;0
Ambos Sexos;3304404004;Venezuela;2
Ambos Sexos;3304404004;Total Asia;0
Ambos Sexos;3304404004;China;0
Ambos Sexos;3304404004;Pakistán;0
Ambos Sexos;3304404004;Oceanía y Apátridas;0
Ambos Sexos;3304404005;Total Población;2.335
Ambos Sexos;3304404005;Españoles;2.272
Ambos Sexos;3304404005;Total Extranjeros;63
Ambos Sexos;3304404005;Total Unión Europea;24
Ambos Sexos;3304404005;Alemania;1
Ambos Sexos;3304404005;Bulgaria;5
Ambos Sexos;3304404005;Francia;2
Ambos Sexos;3304404005;Italia;4
Ambos Sexos;3304404005;Polonia;0
Ambos Sexos;3304404005;Portugal;5
Ambos Sexos;3304404005;Rumanía;6
Ambos Sexos;3304404005;Total Resto de Europa;1
Ambos Sexos;3304404005;Reino Unido;0
Ambos Sexos;3304404005;Rusia;0
Ambos Sexos;3304404005;Ucrania;1
Ambos Sexos;3304404005;Total África;5
Ambos Sexos;3304404005;Argelia;1
Ambos Sexos;3304404005;Marruecos;2
Ambos Sexos;3304404005;Nigeria;0
Ambos Sexos;3304404005;Senegal;1
Ambos Sexos;3304404005;Total América;23
Ambos Sexos;3304404005;Argentina;0
Ambos Sexos;3304404005;Bolivia;2
Ambos Sexos;3304404005;Brasil;2
Ambos Sexos;3304404005;Chile;0
Ambos Sexos;3304404005;Colombia;5
Ambos Sexos;3304404005;Cuba;4
Ambos Sexos;3304404005;Ecuador;1
Ambos Sexos;3304404005;Paraguay;2
Ambos Sexos;3304404005;Perú;1
Ambos Sexos;3304404005;República Dominicana;1
Ambos Sexos;3304404005;Uruguay;1
Ambos Sexos;3304404005;Venezuela;1
Ambos Sexos;3304404005;Total Asia;10
Ambos Sexos;3304404005;China;10
Ambos Sexos;3304404005;Pakistán;0
Ambos Sexos;3304404005;Oceanía y Apátridas;0
Ambos Sexos;3304404006;Total Población;1.905
Ambos Sexos;3304404006;Españoles;1.754
Ambos Sexos;3304404006;Total Extranjeros;151
Ambos Sexos;3304404006;Total Unión Europea;49
Ambos Sexos;3304404006;Alemania;0
Ambos Sexos;3304404006;Bulgaria;0
Ambos Sexos;3304404006;Francia;0
Ambos Sexos;3304404006;Italia;0
Ambos Sexos;3304404006;Polonia;4
Ambos Sexos;3304404006;Portugal;2
Ambos Sexos;3304404006;Rumanía;43
Ambos Sexos;3304404006;Total Resto de Europa;26
Ambos Sexos;3304404006;Reino Unido;0
Ambos Sexos;3304404006;Rusia;8
Ambos Sexos;3304404006;Ucrania;10
Ambos Sexos;3304404006;Total África;30
Ambos Sexos;3304404006;Argelia;3
Ambos Sexos;3304404006;Marruecos;7
Ambos Sexos;3304404006;Nigeria;8
Ambos Sexos;3304404006;Senegal;11
Ambos Sexos;3304404006;Total América;39
Ambos Sexos;3304404006;Argentina;1
Ambos Sexos;3304404006;Bolivia;1
Ambos Sexos;3304404006;Brasil;9
Ambos Sexos;3304404006;Chile;0
Ambos Sexos;3304404006;Colombia;6
Ambos Sexos;3304404006;Cuba;1
Ambos Sexos;3304404006;Ecuador;2
Ambos Sexos;3304404006;Paraguay;7
Ambos Sexos;3304404006;Perú;0
Ambos Sexos;3304404006;República Dominicana;4
Ambos Sexos;3304404006;Uruguay;0
Ambos Sexos;3304404006;Venezuela;7
Ambos Sexos;3304404006;Total Asia;5
Ambos Sexos;3304404006;China;5
Ambos Sexos;3304404006;Pakistán;0
Ambos Sexos;3304404006;Oceanía y Apátridas;2
Ambos Sexos;3304404007;Total Población;1.209
Ambos Sexos;3304404007;Españoles;1.070
Ambos Sexos;3304404007;Total Extranjeros;139
Ambos Sexos;3304404007;Total Unión Europea;15
Ambos Sexos;3304404007;Alemania;1
Ambos Sexos;3304404007;Bulgaria;0
Ambos Sexos;3304404007;Francia;2
Ambos Sexos;3304404007;Italia;1
Ambos Sexos;3304404007;Polonia;0
Ambos Sexos;3304404007;Portugal;2
Ambos Sexos;3304404007;Rumanía;8
Ambos Sexos;3304404007;Total Resto de Europa;2
Ambos Sexos;3304404007;Reino Unido;0
Ambos Sexos;3304404007;Rusia;0
Ambos Sexos;3304404007;Ucrania;1
Ambos Sexos;3304404007;Total África;43
Ambos Sexos;3304404007;Argelia;0
Ambos Sexos;3304404007;Marruecos;17
Ambos Sexos;3304404007;Nigeria;3
Ambos Sexos;3304404007;Senegal;17
Ambos Sexos;3304404007;Total América;69
Ambos Sexos;3304404007;Argentina;2
Ambos Sexos;3304404007;Bolivia;0
Ambos Sexos;3304404007;Brasil;8
Ambos Sexos;3304404007;Chile;0
Ambos Sexos;3304404007;Colombia;27
Ambos Sexos;3304404007;Cuba;0
Ambos Sexos;3304404007;Ecuador;3
Ambos Sexos;3304404007;Paraguay;1
Ambos Sexos;3304404007;Perú;3
Ambos Sexos;3304404007;República Dominicana;6
Ambos Sexos;3304404007;Uruguay;1
Ambos Sexos;3304404007;Venezuela;12
Ambos Sexos;3304404007;Total Asia;9
Ambos Sexos;3304404007;China;6
Ambos Sexos;3304404007;Pakistán;2
Ambos Sexos;3304404007;Oceanía y Apátridas;1
Ambos Sexos;3304404008;Total Población;1.453
Ambos Sexos;3304404008;Españoles;1.315
Ambos Sexos;3304404008;Total Extranjeros;138
Ambos Sexos;3304404008;Total Unión Europea;22
Ambos Sexos;3304404008;Alemania;0
Ambos Sexos;3304404008;Bulgaria;0
Ambos Sexos;3304404008;Francia;1
Ambos Sexos;3304404008;Italia;0
Ambos Sexos;3304404008;Polonia;0
Ambos Sexos;3304404008;Portugal;0
Ambos Sexos;3304404008;Rumanía;21
Ambos Sexos;3304404008;Total Resto de Europa;1
Ambos Sexos;3304404008;Reino Unido;0
Ambos Sexos;3304404008;Rusia;0
Ambos Sexos;3304404008;Ucrania;1
Ambos Sexos;3304404008;Total África;31
Ambos Sexos;3304404008;Argelia;2
Ambos Sexos;3304404008;Marruecos;17
Ambos Sexos;3304404008;Nigeria;1
Ambos Sexos;3304404008;Senegal;5
Ambos Sexos;3304404008;Total América;81
Ambos Sexos;3304404008;Argentina;5
Ambos Sexos;3304404008;Bolivia;0
Ambos Sexos;3304404008;Brasil;3
Ambos Sexos;3304404008;Chile;0
Ambos Sexos;3304404008;Colombia;35
Ambos Sexos;3304404008;Cuba;4
Ambos Sexos;3304404008;Ecuador;5
Ambos Sexos;3304404008;Paraguay;10
Ambos Sexos;3304404008;Perú;3
Ambos Sexos;3304404008;República Dominicana;8
Ambos Sexos;3304404008;Uruguay;0
Ambos Sexos;3304404008;Venezuela;3
Ambos Sexos;3304404008;Total Asia;1
Ambos Sexos;3304404008;China;0
Ambos Sexos;3304404008;Pakistán;0
Ambos Sexos;3304404008;Oceanía y Apátridas;2
Ambos Sexos;3304404011;Total Población;1.687
Ambos Sexos;3304404011;Españoles;1.611
Ambos Sexos;3304404011;Total Extranjeros;76
Ambos Sexos;3304404011;Total Unión Europea;17
Ambos Sexos;3304404011;Alemania;0
Ambos Sexos;3304404011;Bulgaria;2
Ambos Sexos;3304404011;Francia;1
Ambos Sexos;3304404011;Italia;1
Ambos Sexos;3304404011;Polonia;0
Ambos Sexos;3304404011;Portugal;1
Ambos Sexos;3304404011;Rumanía;10
Ambos Sexos;3304404011;Total Resto de Europa;2
Ambos Sexos;3304404011;Reino Unido;0
Ambos Sexos;3304404011;Rusia;1
Ambos Sexos;3304404011;Ucrania;0
Ambos Sexos;3304404011;Total África;26
Ambos Sexos;3304404011;Argelia;0
Ambos Sexos;3304404011;Marruecos;6
Ambos Sexos;3304404011;Nigeria;2
Ambos Sexos;3304404011;Senegal;15
Ambos Sexos;3304404011;Total América;26
Ambos Sexos;3304404011;Argentina;0
Ambos Sexos;3304404011;Bolivia;0
Ambos Sexos;3304404011;Brasil;3
Ambos Sexos;3304404011;Chile;0
Ambos Sexos;3304404011;Colombia;10
Ambos Sexos;3304404011;Cuba;2
Ambos Sexos;3304404011;Ecuador;2
Ambos Sexos;3304404011;Paraguay;1
Ambos Sexos;3304404011;Perú;0
Ambos Sexos;3304404011;República Dominicana;0
Ambos Sexos;3304404011;Uruguay;0
Ambos Sexos;3304404011;Venezuela;3
Ambos Sexos;3304404011;Total Asia;5
Ambos Sexos;3304404011;China;4
Ambos Sexos;3304404011;Pakistán;0
Ambos Sexos;3304404011;Oceanía y Apátridas;0
Ambos Sexos;3304404012;Total Población;947
Ambos Sexos;3304404012;Españoles;887
Ambos Sexos;3304404012;Total Extranjeros;60
Ambos Sexos;3304404012;Total Unión Europea;14
Ambos Sexos;3304404012;Alemania;0
Ambos Sexos;3304404012;Bulgaria;1
Ambos Sexos;3304404012;Francia;0
Ambos Sexos;3304404012;Italia;0
Ambos Sexos;3304404012;Polonia;0
Ambos Sexos;3304404012;Portugal;4
Ambos Sexos;3304404012;Rumanía;9
Ambos Sexos;3304404012;Total Resto de Europa;5
Ambos Sexos;3304404012;Reino Unido;0
Ambos Sexos;3304404012;Rusia;4
Ambos Sexos;3304404012;Ucrania;0
Ambos Sexos;3304404012;Total África;9
Ambos Sexos;3304404012;Argelia;0
Ambos Sexos;3304404012;Marruecos;6
Ambos Sexos;3304404012;Nigeria;2
Ambos Sexos;3304404012;Senegal;1
Ambos Sexos;3304404012;Total América;32
Ambos Sexos;3304404012;Argentina;2
Ambos Sexos;3304404012;Bolivia;0
Ambos Sexos;3304404012;Brasil;10
Ambos Sexos;3304404012;Chile;0
Ambos Sexos;3304404012;Colombia;13
Ambos Sexos;3304404012;Cuba;2
Ambos Sexos;3304404012;Ecuador;2
Ambos Sexos;3304404012;Paraguay;0
Ambos Sexos;3304404012;Perú;1
Ambos Sexos;3304404012;República Dominicana;0
Ambos Sexos;3304404012;Uruguay;0
Ambos Sexos;3304404012;Venezuela;0
Ambos Sexos;3304404012;Total Asia;0
Ambos Sexos;3304404012;China;0
Ambos Sexos;3304404012;Pakistán;0
Ambos Sexos;3304404012;Oceanía y Apátridas;0
Ambos Sexos;3304404013;Total Población;1.121
Ambos Sexos;3304404013;Españoles;1.006
Ambos Sexos;3304404013;Total Extranjeros;115
Ambos Sexos;3304404013;Total Unión Europea;37
Ambos Sexos;3304404013;Alemania;0
Ambos Sexos;3304404013;Bulgaria;1
Ambos Sexos;3304404013;Francia;1
Ambos Sexos;3304404013;Italia;15
Ambos Sexos;3304404013;Polonia;0
Ambos Sexos;3304404013;Portugal;4
Ambos Sexos;3304404013;Rumanía;15
Ambos Sexos;3304404013;Total Resto de Europa;3
Ambos Sexos;3304404013;Reino Unido;1
Ambos Sexos;3304404013;Rusia;0
Ambos Sexos;3304404013;Ucrania;2
Ambos Sexos;3304404013;Total África;30
Ambos Sexos;3304404013;Argelia;2
Ambos Sexos;3304404013;Marruecos;12
Ambos Sexos;3304404013;Nigeria;5
Ambos Sexos;3304404013;Senegal;8
Ambos Sexos;3304404013;Total América;45
Ambos Sexos;3304404013;Argentina;3
Ambos Sexos;3304404013;Bolivia;0
Ambos Sexos;3304404013;Brasil;3
Ambos Sexos;3304404013;Chile;0
Ambos Sexos;3304404013;Colombia;12
Ambos Sexos;3304404013;Cuba;6
Ambos Sexos;3304404013;Ecuador;4
Ambos Sexos;3304404013;Paraguay;0
Ambos Sexos;3304404013;Perú;2
Ambos Sexos;3304404013;República Dominicana;4
Ambos Sexos;3304404013;Uruguay;0
Ambos Sexos;3304404013;Venezuela;11
Ambos Sexos;3304404013;Total Asia;0
Ambos Sexos;3304404013;China;0
Ambos Sexos;3304404013;Pakistán;0
Ambos Sexos;3304404013;Oceanía y Apátridas;0
Ambos Sexos;3304404014;Total Población;1.161
Ambos Sexos;3304404014;Españoles;1.081
Ambos Sexos;3304404014;Total Extranjeros;80
Ambos Sexos;3304404014;Total Unión Europea;16
Ambos Sexos;3304404014;Alemania;1
Ambos Sexos;3304404014;Bulgaria;0
Ambos Sexos;3304404014;Francia;1
Ambos Sexos;3304404014;Italia;0
Ambos Sexos;3304404014;Polonia;0
Ambos Sexos;3304404014;Portugal;1
Ambos Sexos;3304404014;Rumanía;12
Ambos Sexos;3304404014;Total Resto de Europa;6
Ambos Sexos;3304404014;Reino Unido;3
Ambos Sexos;3304404014;Rusia;0
Ambos Sexos;3304404014;Ucrania;3
Ambos Sexos;3304404014;Total África;12
Ambos Sexos;3304404014;Argelia;1
Ambos Sexos;3304404014;Marruecos;7
Ambos Sexos;3304404014;Nigeria;0
Ambos Sexos;3304404014;Senegal;4
Ambos Sexos;3304404014;Total América;41
Ambos Sexos;3304404014;Argentina;1
Ambos Sexos;3304404014;Bolivia;0
Ambos Sexos;3304404014;Brasil;2
Ambos Sexos;3304404014;Chile;0
Ambos Sexos;3304404014;Colombia;14
Ambos Sexos;3304404014;Cuba;2
Ambos Sexos;3304404014;Ecuador;0
Ambos Sexos;3304404014;Paraguay;1
Ambos Sexos;3304404014;Perú;2
Ambos Sexos;3304404014;República Dominicana;3
Ambos Sexos;3304404014;Uruguay;0
Ambos Sexos;3304404014;Venezuela;11
Ambos Sexos;3304404014;Total Asia;4
Ambos Sexos;3304404014;China;4
Ambos Sexos;3304404014;Pakistán;0
Ambos Sexos;3304404014;Oceanía y Apátridas;1
Ambos Sexos;3304404015;Total Población;1.332
Ambos Sexos;3304404015;Españoles;1.277
Ambos Sexos;3304404015;Total Extranjeros;55
Ambos Sexos;3304404015;Total Unión Europea;14
Ambos Sexos;3304404015;Alemania;0
Ambos Sexos;3304404015;Bulgaria;0
Ambos Sexos;3304404015;Francia;1
Ambos Sexos;3304404015;Italia;5
Ambos Sexos;3304404015;Polonia;0
Ambos Sexos;3304404015;Portugal;5
Ambos Sexos;3304404015;Rumanía;3
Ambos Sexos;3304404015;Total Resto de Europa;2
Ambos Sexos;3304404015;Reino Unido;0
Ambos Sexos;3304404015;Rusia;0
Ambos Sexos;3304404015;Ucrania;1
Ambos Sexos;3304404015;Total África;5
